name,modelNumber,manufacturer,vendor,description,category,unit,tier,collection,color,finish,price,productUrl,imageUrl,sourceType,sourceWorkbook,sourceSheet,sourceRow,confidence
LVT Floor Tile - Dusk Cherry,I06204LP,,Home Depot,,Uncategorized,ea,,,,,193.06,https://www.homedepot.com/p/Lifeproof-Dusk-Cherry-22-MIL-x-8-7-in-W-x-48-in-L-Click-Lock-Waterproof-Luxury-Vinyl-Plank-Flooring-20-1-sqft-case-I06204LP/311573441,,derived,Product_Master_Catalog_v3.xlsx | Product_Master_Enhanced.xlsx | Product_Master_Extract.xlsx | Product_Master_Refined.xlsx,Product Library | Raw Extract | Raw Records | Sheet1 | Product Master,2 | 45 | 114 | 22 | 80,high
Flooring,I228133LX,,,,,ea,,,,,900.00,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,194 | 181,high
LifeProof Shallowford Oak LVP Flooring,I228133LX,,Home Depot,LifeProof Shallowford Oak LVP Flooring,Flooring,ea,,,,,847.50,,,baseline,,"Mrozek, Dan 40214-THC",5,medium
LVP L.P. Shallowford Oak 41 SQ FT,I228133LX,,Home Depot,LVP L.P. Shallowford Oak 41 SQ FT,EnSuite Bath,ea,,,,,179.46,https://www.homedepot.com/p/Lifeproof-Shallowford-Oak-22-MIL-x-8-7-in-W-x-59-in-L-Click-Lock-Waterproof-Luxury-Vinyl-Plank-Flooring-25-sq-ft-case-I228133LX/327715775,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences,115 | 185 | 81 | 208 | 289,high
LVT Flooring Pinecrest Place Oak 792 SQ FT,I233111L,,Home Depot,LVT Flooring Pinecrest Place Oak 792 SQ FT,LVT,ea,,,,,3193.35,https://www.homedepot.com/p/Lifeproof-Pinecrest-Place-Oak-22-MIL-x-8-7-in-W-x-48-in-L-Click-Lock-Waterproof-Luxury-Vinyl-Plank-Flooring-20-1-sq-ft-case-I233111L/327716118,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences,116 | 103 | 82 | 209 | 173,high
733 SQ FT,IT13126L,,Home Depot,,,ea,,,,,,https://www.homedepot.com/p/Lifeproof-Navarra-Maple-22-mil-x-8-7-in-W-x-48-in-L-Click-Lock-Waterproof-Luxury-Vinyl-Plank-Flooring-20-1-sq-ft-case-IT13126L/325477212,,derived,Product_Master_Enhanced.xlsx,Product Library | Raw Records,117 | 131,high
1 - Faucet & Drain kit  (Ferguson out of stock),K-14406,,,,,ea,,,,,927.04,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,653 | 654 | 625 | 626,high
1 - Faucet & Drain kit (Ferguson out of stock)  K-14406-BV  892.68 Supply House  2025-12-23 00:00:00 1.0 0.0,K-14406,,Supply House,1 - Faucet & Drain kit (Ferguson out of stock)  K-14406-BV  892.68 Supply House  2025-12-23 00:00:00 1.0 0.0,Plumbing,ea,,,,,0.00,,,derived,normalized_products_db.xlsx,Sheet1,969,high
1 - Faucet & Drain kit  (Ferguson out of stock)  K-14406-BV  927.03625 Southern Pipe  2025-11-07 00:00:00 1.0 0.0,K-14406,,Ferguson,1 - Faucet & Drain kit  (Ferguson out of stock)  K-14406-BV  927.03625 Southern Pipe  2025-11-07 00:00:00 1.0 0.0,Plumbing,ea,,,,,927.04,,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,277 | 208,high
2- Sinks,K-20000,,,,,ea,,,,,239.58,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,652 | 624,high
2- Sinks  K-20000-0 239.58 Ferguson  2025-11-19 00:00:00 1.0 0.0,K-20000,,Ferguson,2- Sinks  K-20000-0 239.58 Ferguson  2025-11-19 00:00:00 1.0 0.0,Plumbing,ea,,,,,0.00,,,derived,normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,207,high
Hall Bath Finishes & Trim,K-20000,,,,,ea,,,,,139.98,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,254 | 241,high
Master Bath Finishes & Trim,K-20000,,,,,ea,,,,,139.98,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,237 | 224,high
Sink,K-20000,,,,,ea,,,,,350.00,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,832 | 863 | 801,high
Sink  K-20000-0 350 119.79 Ferguson  2025-11-13 00:00:00 0.0,K-20000,,Ferguson,Sink  K-20000-0 350 119.79 Ferguson  2025-11-13 00:00:00 0.0,Plumbing,ea,,,,,0.00,,,derived,normalized_products_db.xlsx,Sheet1,1278 | 1295,high
Plumbing Fixtures,K-200000,,,,,ea,,,,,,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,906 | 909 | 938 | 941 | 866,high
Plumbing Fixtures  Ferguson  K-200000-0 0.0 0.0 False 0.0,K-200000,,Ferguson,Plumbing Fixtures  Ferguson  K-200000-0 0.0 0.0 False 0.0,,ea,,,,,0.00,,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,302 | 240 | 1362 | 1396 | 1399,high
Toilet Tank,K-20250,,,,,ea,,,,,214.68,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,655 | 627,high
Toilet Tank  K-20250-0 214.676 Ferguson  2025-11-19 00:00:00 1.0 0.0,K-20250,,Ferguson,Toilet Tank  K-20250-0 214.676 Ferguson  2025-11-19 00:00:00 1.0 0.0,Plumbing,ea,,,,,214.68,,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,278 | 209,high
Toilet Tank,K-20450,,,,,ea,,,,,214.63,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,623 | 595,high
Toilet Tank  K-20450-0 214.632 Ferguson  2025-11-19 00:00:00 1.0 0.0,K-20450,,Ferguson,Toilet Tank  K-20450-0 214.632 Ferguson  2025-11-19 00:00:00 1.0 0.0,Plumbing,ea,,,,,214.63,,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,265 | 192,high
Skirted Toilet Bowl,K-20485,,,,,ea,,,,,358.95,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,656 | 628,high
Skirted Toilet Bowl  K-20485-0 358.952 Ferguson  2025-11-19 00:00:00 1.0 0.0,K-20485,,Ferguson,Skirted Toilet Bowl  K-20485-0 358.952 Ferguson  2025-11-19 00:00:00 1.0 0.0,Plumbing,ea,,,,,0.00,,,derived,normalized_products_db.xlsx,Sheet1,970,high
Toilet Bowl Skirted,K-20485,,,,,ea,,,,,358.95,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,624 | 596,high
Toilet Bowl Skirted  K-20485-0 358.952 Ferguson  2025-11-19 00:00:00 1.0 0.0,K-20485,,Ferguson,Toilet Bowl Skirted  K-20485-0 358.952 Ferguson  2025-11-19 00:00:00 1.0 0.0,Plumbing,ea,,,,,358.95,,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,266 | 193,high
"24"" Towel Bar above Toilet",K-21953,,Ferguson,,,ea,,,,,,https://www.fergusonhome.com/kohler-k-21953/s1517173?uid=3567961,,derived,Product_Master_Extract.xlsx,Sheet1,13,high
Towel Bar,K-21953,,,,,ea,,,,,59.60,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,845 | 814,high
Towel Bar  K-21953-CP 59.598 Ferguson 2025-11-13 00:00:00 0.0,K-21953,,Ferguson,Towel Bar  K-21953-CP 59.598 Ferguson 2025-11-13 00:00:00 0.0,Hardware,ea,,,,,59.60,,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,293 | 230,high
Toilet Paper Holder,K-21954,,,,,ea,,,,,68.01,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,596 | 843 | 568 | 812,high
Toilet Paper Holder  K-21954-2MB 68.013 Ferguson 2025-11-21 00:00:00 1.0 0.0,K-21954,,Ferguson,Toilet Paper Holder  K-21954-2MB 68.013 Ferguson 2025-11-21 00:00:00 1.0 0.0,Plumbing,ea,,,,,68.01,,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,260 | 183,high
Toilet paper Holder  K-21954-CP 46.882 Ferguson 2025-11-13 00:00:00 0.0,K-21954,,Ferguson,Toilet paper Holder  K-21954-CP 46.882 Ferguson 2025-11-13 00:00:00 0.0,Plumbing,ea,,,,,46.88,,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,291 | 228,high
Towel Ring,K-21955,,,,,ea,,,,,51.00,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,597 | 844 | 569 | 813,high
Towel Ring  K-21955-2MB 50.996 Ferguson 2025-11-21 00:00:00 1.0 0.0,K-21955,,Ferguson,Towel Ring  K-21955-2MB 50.996 Ferguson 2025-11-21 00:00:00 1.0 0.0,,ea,,,,,51.00,,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,261 | 184,high
Towel Ring  K-21955-CP 35.167 Ferguson 2025-11-13 00:00:00 0.0,K-21955,,Ferguson,Towel Ring  K-21955-CP 35.167 Ferguson 2025-11-13 00:00:00 0.0,,ea,,,,,35.17,,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,292 | 229,high
Faucet,K-22020,,,,,ea,,,,,400.00,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,833 | 802,high
Faucet  K-22020-4-CP 400 351.428 Fergusson  2025-11-13 00:00:00 0.0,K-22020,,,Faucet  K-22020-4-CP 400 351.428 Fergusson  2025-11-13 00:00:00 0.0,Plumbing,ea,,,,,351.43,,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,285 | 222,high
Faucet & Drain,K-22022,,,,,ea,,,,,350.00,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,594 | 566,high
Faucet & Drain  K-22022-4-2MB 350 357.962 Ferguson  2025-11-21 00:00:00 1.0 0.0,K-22022,,Ferguson,Faucet & Drain  K-22022-4-2MB 350 357.962 Ferguson  2025-11-21 00:00:00 1.0 0.0,Plumbing,ea,,,,,357.96,,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,258 | 181,high
Faucet-Kohler Tempered 1.2 GPM Single Hole Bathroom Faucet with Pop-Up Drain Assembly,K-22022,,Ferguson,,,ea,,,,,,https://www.fergusonhome.com/kohler-k-22022-4/s1515499?uid=3567943,,derived,Product_Master_Extract.xlsx,Sheet1,9,high
"17"" Oval Undermount Bathroom Sink",K-2209,,Ferguson,,,ea,,,,,,https://www.fergusonhome.com/kohler-k-2209/s560373?uid=220794,,derived,Product_Master_Extract.xlsx,Sheet1,8,high
Sink,K-2209,,,,,ea,,,,,300.00,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,593 | 565,high
Sink  K-2209-0 300 99.19800000000001 Ferguson  2025-11-21 00:00:00 1.0 0.0,K-2209,,Ferguson,Sink  K-2209-0 300 99.19800000000001 Ferguson  2025-11-21 00:00:00 1.0 0.0,Plumbing,ea,,,,,99.20,,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,257 | 180,high
Elbow (in kit with Ferguson Home order of handheld),K-22172,,,,,ea,,,,,,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,646 | 618,high
Elbow (in kit with Ferguson Home order of handheld)  K-22172-BV  Ferguson Home  2025-11-19 00:00:00 1.0 0.0,K-22172,,Ferguson,Elbow (in kit with Ferguson Home order of handheld)  K-22172-BV  Ferguson Home  2025-11-19 00:00:00 1.0 0.0,,ea,,,,,1.00,,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,273 | 201,high
Hand Held backordered 1/31 reorder ferguson home Kit 916.34 K-22178-BV  916.34 Ferguson Home  2025-12-31 00:00:00 1.0 0.,K-22178,,Ferguson,Hand Held backordered 1/31 reorder ferguson home Kit 916.34 K-22178-BV  916.34 Ferguson Home  2025-12-31 00:00:00 1.0 0.0,,ea,,,,,916.34,,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,272 | 200,high
Shower Fixture / Head,K-23218,,,,,ea,,,,,134.37,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,839 | 853 | 808,high
Shower Fixture / Head  K-23218-CP  134.365 Ferguson  2025-11-13 00:00:00 0.0,K-23218,,Ferguson,Shower Fixture / Head  K-23218-CP  134.365 Ferguson  2025-11-13 00:00:00 0.0,Plumbing,ea,,,,,134.37,,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,287 | 224,high
Shower Fixture / Head  K-23218-CP  400 134.365 Ferguson  2025-11-13 00:00:00 0.0,K-23218,,Ferguson,Shower Fixture / Head  K-23218-CP  400 134.365 Ferguson  2025-11-13 00:00:00 0.0,Plumbing,ea,,,,,0.00,,,derived,normalized_products_db.xlsx,Sheet1,1288,high
Grab Bar,K-24550,,,,,ea,,,,,102.23,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,842 | 869 | 811,high
Grab Bar  K-24550-CP  102.234 Ferguson 2025-11-13 00:00:00 0.0,K-24550,,Ferguson,Grab Bar  K-24550-CP  102.234 Ferguson 2025-11-13 00:00:00 0.0,Hardware,ea,,,,,102.23,,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,290 | 227 | 1300,high
Mirror,K-26050,,,,,ea,,,,,400.00,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,598 | 570,high
Mirror  K-26050-BLG  400 227.931 Ferguson  2025-11-21 00:00:00 1.0 0.0,K-26050,,Ferguson,Mirror  K-26050-BLG  400 227.931 Ferguson  2025-11-21 00:00:00 1.0 0.0,,ea,,,,,227.93,,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,262 | 185,high
Hardware Handles,K-26640,,,,,ea,,,,,61.14,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,591 | 563,high
Hardware Handles  K-26640-2MB 61.138 Ferguson  2025-11-21 00:00:00 1.0 0.0,K-26640,,Ferguson,Hardware Handles  K-26640-2MB 61.138 Ferguson  2025-11-21 00:00:00 1.0 0.0,Hardware,ea,,,,,61.14,,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,256 | 179,high
Toilet Seat,K-26801,,,,,ea,,,,,58.30,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,625 | 657 | 597,high
Toilet Seat  K-26801-0 58.3 Ferguson  2025-11-19 00:00:00 1.0 0.0,K-26801,,Ferguson,Toilet Seat  K-26801-0 58.3 Ferguson  2025-11-19 00:00:00 1.0 0.0,Plumbing,ea,,,,,58.30,,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,267 | 194 | 971,high
Toilet Seat Impro Round,K-26802,,Ferguson,,,ea,,,,,,https://www.fergusonhome.com/kohler-k-26802/s1921485?uid=4539318,,derived,Product_Master_Extract.xlsx,Sheet1,6,high
"(2) 18"" Kohler Towel Bar",K-27383,,,,,ea,,,,,88.00,https://www.amazon.com/dp/B0BHTTQC9G?ref=ppx_yo2ov_dt_b_fed_asin_title&th=1,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,363 | 347,high
Ferguson,K-27390,,,,,ea,,,,,,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,894 | 907 | 910 | 927 | 939 | 942 | 854,high
Ferguson  K-27390-4-CP 0.0 0.0 False 0.0,K-27390,,Ferguson,Ferguson  K-27390-4-CP 0.0 0.0 False 0.0,,ea,,,,,0.00,,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,301 | 239 | 1360 | 1363 | 1384 | 1397 | 1400,high
Faucet,K-27415,,,,,ea,,,,,400.00,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,864 | 826,high
Faucet  K-27415-4-CP 400 233.26600000000002 Ferguson 2025-11-13 00:00:00 0.0,K-27415,,Ferguson,Faucet  K-27415-4-CP 400 233.26600000000002 Ferguson 2025-11-13 00:00:00 0.0,Plumbing,ea,,,,,233.27,,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,298 | 236,high
Shower Fixtures / Tub Spot,K-27422,,,,,ea,,,,,72.26,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,852 | 820,high
Shower Fixtures / Tub Spot  K-27422-CP  72.26 Amazon  2025-11-13 00:00:00 0.0,K-27422,,Amazon,Shower Fixtures / Tub Spot  K-27422-CP  72.26 Amazon  2025-11-13 00:00:00 0.0,Plumbing,ea,,,,,72.26,,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,294 | 232,high
Towel Bars (3),K-27426,,,,,ea,,,,,185.16,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,871 | 831,high
Towel Bars (3)   K-27426-CP 185.163 Ferguson  2025-11-13 00:00:00 0.0,K-27426,,Ferguson,Towel Bars (3)   K-27426-CP 185.163 Ferguson  2025-11-13 00:00:00 0.0,Hardware,ea,,,,,185.16,,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,300 | 238,high
Toilet paper Holder,K-27429,,,,,ea,,,,,50.83,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,870 | 830,high
Toilet paper Holder  K-27429-CP 50.831 Ferguson  2025-11-13 00:00:00 0.0,K-27429,,Ferguson,Toilet paper Holder  K-27429-CP 50.831 Ferguson  2025-11-13 00:00:00 0.0,Plumbing,ea,,,,,50.83,,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,299 | 237,high
Undermount Sink Single Bowl  Kohler,K-28876,,,,,ea,,,,,,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,792 | 761,high
*** Add-on Toilet,K-30810,,,,,ea,,,,,416.90,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,858 | 822,high
*** Add-on Toilet  K-30810-0 416.9 Ferguson 2025-11-13 00:00:00 0.0,K-30810,,Ferguson,*** Add-on Toilet  K-30810-0 416.9 Ferguson 2025-11-13 00:00:00 0.0,Plumbing,ea,,,,,0.00,,,derived,normalized_products_db.xlsx,Sheet1,1292,high
Toilet,K-30810,,,,,ea,,,,,300.00,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,595 | 846 | 567,high
Toilet  K-30810-0 300 416.9 Ferguson  2025-11-21 00:00:00 1.0 0.0,K-30810,,Ferguson,Toilet  K-30810-0 300 416.9 Ferguson  2025-11-21 00:00:00 1.0 0.0,Plumbing,ea,,,,,416.90,,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,259 | 182,high
Toilet   K-30810-0 416.9 Ferguson 2025-11-13 00:00:00 0.0,K-30810,,Ferguson,Toilet   K-30810-0 416.9 Ferguson 2025-11-13 00:00:00 0.0,Plumbing,ea,,,,,0.00,,,derived,normalized_products_db.xlsx,Sheet1,1283,high
Toilet  Tank,K-31614,,Ferguson,Toilet  Tank,Toilet,ea,,,,,158.91,https://www.fergusonhome.com/search?term=K-31614-0,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences,153 | 56 | 62 | 65 | 111 | 37 | 45 | 51 | 54,high
Toilet  Tank  https://www.fergusonhome.com/search?term=K-31614-0 K-31614-0 158.906 Ferguson 2026-04-02 00:00:00 0.0,K-31614,,Ferguson,Toilet  Tank  https://www.fergusonhome.com/search?term=K-31614-0 K-31614-0 158.906 Ferguson 2026-04-02 00:00:00 0.0,Plumbing,ea,,,,,158.91,https://www.fergusonhome.com/search?term=K-31614-0,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,61 | 57 | 435 | 441,high
Toilet Kohler Ciminron 1.6 Round  Chair Height,K-31640,,Ferguson,,,ea,,,,,,https://www.fergusonhome.com/kohler-k-31640/s1808951?uid=4283712,,derived,Product_Master_Extract.xlsx,Sheet1,5,high
Vanity Light,K-31757,,,,,ea,,,,,350.00,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,599 | 571,high
Vanity Light  K-31757-S03-2GL 350 364.518 Ferguson  2025-11-21 00:00:00 1.0 0.0,K-31757,,Ferguson,Vanity Light  K-31757-S03-2GL 350 364.518 Ferguson  2025-11-21 00:00:00 1.0 0.0,Electrical,ea,,,,,364.52,,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,263 | 186,high
"Kohler Levity 74"" High x 59-5/8"" Wide Bypass Frameless Shower Door with Clear Glass",K-706015,,Home Depot (Freight),,,ea,,,,,,https://www.fergusonhome.com/kohler-k-706015-l/s847083?uid=2180321,,derived,Product_Master_Extract.xlsx,Sheet1,17,high
*** Add on Tub (Cost in addon ),K-716,,,,,ea,,,,,0.00,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,859 | 823,high
*** Add on Tub (Cost in addon )  K-716-0  0 Ferguson  2025-11-13 00:00:00 0.0,K-716,,Ferguson,*** Add on Tub (Cost in addon )  K-716-0  0 Ferguson  2025-11-13 00:00:00 0.0,Plumbing,ea,,,,,0.00,,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,296 | 234,high
*** Add on Tub Drain  (Cost in addon ),K-73213,,,,,ea,,,,,0.00,,,derived,Product_Master_Audit_Pass.xlsx,Product_Occurrences | Product_Master,860 | 824,high
